config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
hub_star,hub_star,2,3.0,4,256,0.2,1200,200,50,-0.0715280184690595,10.387773336290566,9.82839946800351,0.6766312503646781,0.6902610124090633,0.02754835174463505,0.9869836601307189,2.8884433555630857,0.302347318974272,1.5853829383850098
hub_star,hub_star,2,3.0,5,256,0.2,1200,200,50,-0.06776581145250034,10.885529266353117,10.665742739132341,0.6815019069973585,0.657267566322239,0.02509093669631679,0.9884052287581698,2.2049466191348053,0.22566279749494464,1.529242753982544
hub_star,hub_star,2,3.0,6,256,0.2,1200,200,50,-0.07660875474641321,11.638872971817783,9.141099118532031,0.6802184212193265,0.6983564260882482,0.035537674480260247,0.9862875816993464,3.535642087146941,0.3773729398932627,1.515409231185913
hub_star,hub_star,2,3.0,7,256,0.2,1200,200,50,-0.05422050225945519,12.190604354441692,11.493381938902301,0.6688355316148256,0.6620431348572032,0.00888719451738485,0.9944803921568627,0.8946408420555931,0.044954754454630444,1.7982563972473145
add_ring_bidir,ring_bidir,3,0.06,2,256,0.2,1200,200,50,-0.02942249965913428,13.17706049403693,7.692959305565909,0.746753154832463,0.7364850593360058,0.11179979915359242,0.0,0.0,0.684842367612075,1.2193877696990967
add_ring_bidir,ring_bidir,3,0.06,3,256,0.2,1200,200,50,-0.028212740543619875,14.851651847003904,4.22232021397362,0.7798732059152418,0.760888878506539,0.10269546797264126,0.0,0.0,0.7480102670286859,1.3383917808532715
add_ring_bidir,ring_bidir,3,0.06,4,256,0.2,1200,200,50,-0.030599009567985506,15.187019358462127,5.69085077873981,0.7688411115126281,0.6735676032118167,0.09638555035629923,0.0,0.0,0.7138728017380678,1.016969919204712
add_ring_bidir,ring_bidir,3,0.06,5,256,0.2,1200,200,50,-0.03025815912793274,14.221514752222989,5.834993277017534,0.7661436280556648,0.5203548599854219,0.11662503844213523,0.0,0.0,0.7144540544031124,1.3115029335021973
add_ring_bidir,ring_bidir,3,0.06,6,256,0.2,1200,200,50,-0.029411025560158257,15.445659432780388,7.997638042513632,0.7422478996161798,0.7234630031214199,0.09944335951113256,0.0,0.0,0.7060812920356377,1.0077886581420898
add_ring_bidir,ring_bidir,3,0.06,7,256,0.2,1200,200,50,-0.03028532689472283,15.681519693735897,9.127992003883966,0.7198057155965134,0.659737528434867,0.10869477298902276,0.0,0.0,0.6931761908051539,1.0945937633514404
