task,substrate,readout,seg_len,seq_kind,seed_idx,n_units,t_total,runtime_s,mean_acc_all,switch_block,detect_cap,detect_cq,detect_delta,n_expansions,n_snaps,best_delta,best_delta_b,cq_at_best_delta,n_above_margin,n_above_floor,n_above_both,gate_blocker,seg1_acc,seg1_cap,seg1_delta,seg2_acc,seg2_cap,seg2_delta,seg3_acc,seg3_cap,seg3_delta,seg4_acc,seg4_cap,seg4_delta,seg5_acc,seg5_cap,seg5_delta,seg6_acc,seg6_cap,seg6_delta
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,1,256,30000,9.759844541549683,0.734492131136539,-1,nan,nan,nan,0,0,0.11666666666666659,459,0.825,1,41,1,hold,1.0,0.9333333333333333,-0.008333333333333304,0.7,0.7224358974358973,0.004487179487179454,0.52,0.573611111111111,-0.008333333333333318,0.9,0.6493589743589744,0.021153846153846155,0.7,0.6708333333333334,-0.00972222222222222,0.62,0.6391025641025642,0.024358974358974363
relative_sense_stress,parallel,pop_auto,500,ABCABC,6,256,60000,14.152639389038086,0.700818548184813,2459,0.4666666666666667,0.65,0.18333333333333335,1,43,0.18333333333333335,2459,0.65,12,61,11,triggered,0.9,0.8638888888888889,-0.0333333333333334,0.6,0.6023333333333334,0.03400000000000001,0.59,0.5513333333333335,0.011333333333333338,0.9,0.7589999999999999,0.0033333333333333257,0.6,0.6847826086956522,0.06847826086956521,0.6,nan,nan
relative_sense_stress,parallel,pop_auto,500,ABCABC,7,256,60000,12.211102485656738,0.7043143091252654,2279,0.5416666666666666,0.7,0.15833333333333333,1,44,0.17499999999999993,2259,0.7,7,46,6,triggered,0.9,0.9027777777777778,-0.022222222222222216,0.6,0.6083333333333334,0.042666666666666665,0.6,0.4993333333333333,0.027333333333333324,0.965,0.796,0.002000000000000004,0.61,0.6708333333333333,0.03690476190476189,0.6,nan,nan
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,2,256,30000,9.877745151519775,0.7356330324485755,-1,nan,nan,nan,0,0,0.19999999999999996,519,0.7916666666666666,3,34,2,hold,1.0,0.8166666666666667,0.008333333333333304,0.8,0.7397435897435898,0.05000000000000002,0.535,0.5736111111111112,0.011111111111111113,0.9,0.6134615384615385,0.022435897435897467,0.76,0.6916666666666668,0.013888888888888914,0.555,0.573076923076923,0.0038461538461538494
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,3,256,30000,9.567824363708496,0.6996006845407872,-1,nan,nan,nan,0,0,0.2416666666666667,1179,0.6833333333333333,3,31,3,hold,0.9,0.5666666666666667,0.04166666666666663,0.7,0.7096153846153845,0.02692307692307694,0.535,0.5625000000000001,0.0020833333333333307,0.895,0.5974358974358974,-0.027564102564102546,0.7,0.6062500000000001,0.05208333333333334,0.6,0.566025641025641,-0.0012820512820512732
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,4,256,30000,9.75693964958191,0.7163752894198183,-1,nan,nan,nan,0,0,0.1333333333333333,1199,0.775,1,37,1,hold,0.9,0.9083333333333333,0.0,0.7,0.7006410256410256,0.005128205128205119,0.6,0.5756944444444444,0.0013888888888889024,0.9,0.6108974358974358,0.0006410256410256302,0.8,0.6652777777777779,0.02152777777777778,0.5,0.557051282051282,-0.014102564102564117
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,5,256,30000,9.514875173568726,0.7195295459883897,-1,nan,nan,nan,0,0,0.125,579,0.6833333333333333,1,34,1,hold,1.0,0.9,0.033333333333333326,0.7,0.6987179487179487,0.002564102564102555,0.5,0.6270833333333334,0.02291666666666667,0.9,0.6217948717948717,-0.030128205128205136,0.8,0.6597222222222221,-0.001388888888888884,0.57,0.566025641025641,-0.007051282051282044
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,6,256,30000,9.757622480392456,0.7509345323982416,-1,nan,nan,nan,0,0,0.13333333333333341,459,0.675,1,36,1,hold,0.9,0.875,0.07499999999999996,0.7,0.6147435897435897,0.02307692307692308,0.5674999999999999,0.5868055555555555,0.015277777777777798,0.9,0.6499999999999999,-0.0012820512820512732,0.8,0.6930555555555555,0.010416666666666652,0.6,0.6262820512820512,-0.011538461538461532
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,7,256,30000,9.440273761749268,0.7260746283681756,-1,nan,nan,nan,0,0,0.08333333333333326,339,0.6333333333333333,0,37,0,margin,1.0,0.9,0.0,0.7,0.7006410256410257,0.022435897435897426,0.52,0.5694444444444445,0.005555555555555568,0.9,0.6557692307692307,-0.000641025641025643,0.8,0.7180555555555556,0.005555555555555554,0.565,0.5576923076923077,-0.03397435897435897
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,8,256,30000,9.71301555633545,0.7398359115465923,-1,nan,nan,nan,0,0,0.13333333333333341,759,0.675,2,40,2,hold,1.0,0.9416666666666667,0.016666666666666607,0.7,0.7391025641025641,0.00897435897435896,0.545,0.6166666666666667,-0.013194444444444453,0.9,0.6775641025641026,0.05384615384615385,0.8,0.6645833333333334,0.001388888888888884,0.665,0.5871794871794871,0.024999999999999998
relative_sense_stress,random_graph_k25,rls_auto,250,ABCABC,9,256,30000,9.827743768692017,0.7351951276802793,-1,nan,nan,nan,0,0,0.07500000000000007,479,0.8333333333333334,0,38,0,margin,0.9,0.9,0.033333333333333326,0.725,0.7596153846153846,0.007051282051282052,0.595,0.5833333333333334,0.018750000000000003,0.9,0.6262820512820512,-0.029487179487179487,0.77,0.7090277777777777,0.01944444444444446,0.585,0.5929487179487178,-0.004487179487179489
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,0,256,30000,9.46107292175293,0.768521190564075,-1,nan,nan,nan,0,25,0.15000000000000002,439,0.8,2,35,2,hold,1.0,0.6083333333333333,-0.2250000000000001,0.745,0.6544871794871795,-0.007051282051282035,0.6,0.5986111111111111,-0.005555555555555545,0.9,0.6391025641025642,-0.014743589743589743,0.8,0.7041666666666666,0.016666666666666663,0.65,0.5871794871794871,-0.0019230769230769206
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,1,256,30000,9.664987087249756,0.7626791047280292,-1,nan,nan,nan,0,21,0.11666666666666659,459,0.825,1,41,1,hold,1.0,0.9333333333333333,-0.008333333333333304,0.7,0.7224358974358973,0.004487179487179454,0.585,0.573611111111111,-0.008333333333333318,1.0,0.6493589743589744,0.021153846153846155,0.735,0.6708333333333334,-0.00972222222222222,0.64,0.6391025641025642,0.024358974358974363
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,2,256,30000,9.623975276947021,0.7604644139458407,-1,nan,nan,nan,0,25,0.19999999999999996,519,0.7916666666666666,3,34,2,hold,1.0,0.8166666666666667,0.008333333333333304,0.8,0.7397435897435898,0.05000000000000002,0.6,0.5736111111111112,0.011111111111111113,0.9,0.6134615384615385,0.022435897435897467,0.8,0.6916666666666668,0.013888888888888914,0.585,0.573076923076923,0.0038461538461538494
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,3,256,30000,9.746687173843384,0.7378544344149526,-1,nan,nan,nan,0,18,0.2416666666666667,1179,0.6833333333333333,3,31,3,hold,0.945,0.5666666666666667,0.04166666666666663,0.7,0.7096153846153845,0.02692307692307694,0.6,0.5625000000000001,0.0020833333333333307,0.9,0.5974358974358974,-0.027564102564102546,0.755,0.6062500000000001,0.05208333333333334,0.6,0.566025641025641,-0.0012820512820512732
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,4,256,30000,9.60931134223938,0.7418777893359283,-1,nan,nan,nan,0,24,0.1333333333333333,1199,0.775,1,37,1,hold,0.9,0.9083333333333333,0.0,0.7,0.7006410256410256,0.005128205128205119,0.6,0.5756944444444444,0.0013888888888889024,0.9,0.6108974358974358,0.0006410256410256302,0.8,0.6652777777777779,0.02152777777777778,0.6,0.557051282051282,-0.014102564102564117
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,5,256,30000,9.62711787223816,0.7504009932552599,-1,nan,nan,nan,0,26,0.125,579,0.6833333333333333,1,34,1,hold,1.0,0.9,0.033333333333333326,0.7,0.6987179487179487,0.002564102564102555,0.595,0.6270833333333334,0.02291666666666667,0.9,0.6217948717948717,-0.030128205128205136,0.8,0.6597222222222221,-0.001388888888888884,0.6,0.566025641025641,-0.007051282051282044
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,6,256,30000,9.892428636550903,0.7677124928693667,-1,nan,nan,nan,0,30,0.13333333333333341,459,0.675,1,36,1,hold,1.0,0.875,0.07499999999999996,0.7,0.6147435897435897,0.02307692307692308,0.6,0.5868055555555555,0.015277777777777798,0.9,0.6499999999999999,-0.0012820512820512732,0.8,0.6930555555555555,0.010416666666666652,0.62,0.6262820512820512,-0.011538461538461532
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,7,256,30000,9.85598087310791,0.7448659440958357,-1,nan,nan,nan,0,26,0.08333333333333326,339,0.6333333333333333,0,37,0,margin,1.0,0.9,0.0,0.7,0.7006410256410257,0.022435897435897426,0.57,0.5694444444444445,0.005555555555555568,0.9,0.6557692307692307,-0.000641025641025643,0.8,0.7180555555555556,0.005555555555555554,0.6,0.5576923076923077,-0.03397435897435897
relative_sense_stress,parallel,rls_auto,250,ABCABC,0,256,30000,6.594093322753906,0.6504647495050502,1259,0.5166666666666667,0.6416666666666667,0.125,1,0,0.14999999999999997,479,0.6333333333333333,8,26,7,triggered,0.9,0.9166666666666666,-0.050000000000000044,0.52,0.641025641025641,0.026282051282051258,0.5,0.5180555555555556,0.01944444444444444,0.9,0.7032051282051281,-0.0057692307692307826,0.6,0.6298611111111112,0.022916666666666665,0.5,0.6416666666666667,0.125
relative_sense_stress,parallel,rls_auto,250,ABCABC,1,256,30000,7.765545606613159,0.6308395691419751,-1,nan,nan,nan,0,0,0.19166666666666665,499,0.7083333333333334,3,27,2,hold,0.9,0.9166666666666666,-0.033333333333333326,0.52,0.6711538461538461,0.02435897435897436,0.5,0.5340277777777778,-0.01388888888888889,0.9,0.6333333333333334,-0.023717948717948713,0.5,0.5986111111111111,0.00208333333333334,0.475,0.5365384615384615,0.02115384615384615
relative_sense_stress,parallel,rls_auto,250,ABCABC,2,256,30000,6.584744453430176,0.6371128485621287,1239,0.525,0.6416666666666667,0.1166666666666667,1,0,0.20000000000000007,519,0.675,5,22,5,triggered,0.9,0.9666666666666667,0.01666666666666672,0.5,0.6628205128205129,0.018589743589743576,0.525,0.5395833333333333,1.3877787807814457e-17,0.9,0.6467948717948718,0.0064102564102564135,0.49,0.6527777777777778,0.04861111111111111,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,250,ABCABC,3,256,30000,7.786370515823364,0.6464766283010638,-1,nan,nan,nan,0,0,0.16666666666666663,499,0.7,5,20,3,hold,0.94,0.9,-0.016666666666666607,0.5,0.6262820512820514,0.03589743589743589,0.5,0.5111111111111112,0.011111111111111118,0.9,0.6115384615384615,0.010256410256410263,0.5,0.5604166666666667,0.021527777777777785,0.525,0.5115384615384616,0.023076923076923075
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,8,256,30000,9.654046058654785,0.7713784772323076,-1,nan,nan,nan,0,27,0.13333333333333341,759,0.675,2,40,2,hold,1.0,0.9416666666666667,0.016666666666666607,0.7,0.7391025641025641,0.00897435897435896,0.635,0.6166666666666667,-0.013194444444444453,0.9,0.6775641025641026,0.05384615384615385,0.8825000000000001,0.6645833333333334,0.001388888888888884,0.665,0.5871794871794871,0.024999999999999998
relative_sense_stress,random_graph_k25,pop_auto,250,ABCABC,9,256,30000,9.972752571105957,0.7559997986644744,-1,nan,nan,nan,0,24,0.07500000000000007,479,0.8333333333333334,0,38,0,margin,0.925,0.9,0.033333333333333326,0.755,0.7596153846153846,0.007051282051282052,0.6,0.5833333333333334,0.018750000000000003,1.0,0.6262820512820512,-0.029487179487179487,0.8,0.7090277777777777,0.01944444444444446,0.6,0.5929487179487178,-0.004487179487179489
relative_sense_stress,parallel,rls_auto,250,ABCABC,4,256,30000,7.7543182373046875,0.626841381161706,-1,nan,nan,nan,0,0,0.08333333333333337,1499,0.525,0,22,0,margin,0.9,0.9416666666666667,0.025000000000000022,0.5,0.658974358974359,-0.001282051282051269,0.5,0.5111111111111112,-0.01041666666666668,0.9,0.6243589743589746,0.019871794871794864,0.47,0.6256944444444444,0.031250000000000014,0.45,0.5237179487179489,0.03269230769230769
relative_sense_stress,parallel,rls_auto,250,ABCABC,5,256,30000,3.7319297790527344,0.6532868024562933,499,0.525,0.675,0.15000000000000002,1,0,0.22499999999999998,459,0.6666666666666666,4,9,3,triggered,0.9,0.9166666666666666,0.008333333333333304,0.495,0.6288461538461539,0.0519230769230769,0.51,nan,nan,0.915,nan,nan,0.6,nan,nan,0.5,nan,nan
relative_sense_stress,parallel,rls_auto,250,ABCABC,8,256,30000,6.867380380630493,0.6491611019764438,1259,0.44166666666666665,0.6166666666666667,0.17500000000000004,1,0,0.2,1239,0.625,4,24,4,triggered,0.9,0.95,0.016666666666666607,0.6,0.6602564102564101,0.012179487179487171,0.545,0.5097222222222223,0.0041666666666666475,0.9,0.6493589743589744,-0.019230769230769256,0.5,0.5770833333333333,0.03333333333333335,0.5,0.6166666666666667,0.17500000000000004
relative_sense_stress,parallel,rls_auto,250,ABCABC,9,256,30000,3.732760190963745,0.6699305392436495,519,0.5083333333333333,0.675,0.16666666666666674,1,0,0.17500000000000004,499,0.75,3,15,3,triggered,0.9,0.8833333333333333,-0.04166666666666674,0.6,0.7365384615384615,0.026282051282051293,0.535,0.675,0.16666666666666674,0.9,nan,nan,0.615,nan,nan,0.5,nan,nan
relative_sense_stress,parallel,pop_auto,250,ABCABC,4,256,30000,7.727334499359131,0.6894953189490286,-1,nan,nan,nan,0,21,0.08333333333333337,1499,0.525,0,22,0,margin,0.9,0.9416666666666667,0.025000000000000022,0.6,0.658974358974359,-0.001282051282051269,0.52,0.5111111111111112,-0.01041666666666668,0.9,0.6243589743589746,0.019871794871794864,0.6,0.6256944444444444,0.031250000000000014,0.6,0.5237179487179489,0.03269230769230769
relative_sense_stress,parallel,pop_auto,250,ABCABC,5,256,30000,2.995968818664551,0.7057011509680883,499,0.525,0.675,0.15000000000000002,1,19,0.22499999999999998,459,0.6666666666666666,4,9,3,triggered,0.93,0.9166666666666666,0.008333333333333304,0.6,0.6288461538461539,0.0519230769230769,0.585,nan,nan,1.0,nan,nan,0.695,nan,nan,0.6,nan,nan
relative_sense_stress,parallel,rls_auto,250,ABCABC,6,256,30000,7.824342727661133,0.6469145330693601,-1,nan,nan,nan,0,0,0.16666666666666663,1219,0.6916666666666667,2,25,2,hold,0.9,0.9166666666666666,0.016666666666666607,0.5,0.6198717948717949,0.02692307692307693,0.54,0.5034722222222222,-0.003472222222222219,0.9,0.6480769230769231,-0.003846153846153841,0.6,0.6486111111111111,0.045833333333333344,0.4,0.5006410256410256,0.004487179487179493
relative_sense_stress,parallel,rls_auto,250,ABCABC,7,256,30000,7.099370718002319,0.6378544344149524,-1,nan,nan,nan,0,0,0.1166666666666667,479,0.6916666666666667,3,23,2,hold,1.0,0.95,0.0,0.525,0.6429487179487179,0.015384615384615382,0.4,0.49722222222222223,0.0111111111111111,1.0,0.6788461538461538,0.016025641025641003,0.56,0.6361111111111112,0.01666666666666665,0.48,0.5333333333333332,0.0012820512820512775
relative_sense_stress,parallel,pop_auto,250,ABCABC,0,256,30000,6.898258209228516,0.7108335290762056,1259,0.5166666666666667,0.6416666666666667,0.125,1,19,0.14999999999999997,479,0.6333333333333333,8,26,7,triggered,0.9,0.9166666666666666,-0.050000000000000044,0.6,0.641025641025641,0.026282051282051258,0.6,0.5180555555555556,0.01944444444444444,1.0,0.7032051282051281,-0.0057692307692307826,0.6,0.6298611111111112,0.022916666666666665,0.6,0.6416666666666667,0.125
relative_sense_stress,parallel,pop_auto,250,ABCABC,1,256,30000,7.250484228134155,0.6668115163920675,-1,nan,nan,nan,0,19,0.19166666666666665,499,0.7083333333333334,3,27,2,hold,0.9,0.9166666666666666,-0.033333333333333326,0.595,0.6711538461538461,0.02435897435897436,0.535,0.5340277777777778,-0.01388888888888889,0.9,0.6333333333333334,-0.023717948717948713,0.545,0.5986111111111111,0.00208333333333334,0.5,0.5365384615384615,0.02115384615384615
relative_sense_stress,parallel,pop_auto,250,ABCABC,2,256,30000,6.916417360305786,0.6862068386966881,1239,0.525,0.6416666666666667,0.1166666666666667,1,19,0.20000000000000007,519,0.675,5,22,5,triggered,1.0,0.9666666666666667,0.01666666666666672,0.6,0.6628205128205129,0.018589743589743576,0.6,0.5395833333333333,1.3877787807814457e-17,0.9,0.6467948717948718,0.0064102564102564135,0.6,0.6527777777777778,0.04861111111111111,0.6,nan,nan
relative_sense_stress,parallel,pop_auto,250,ABCABC,3,256,30000,6.607790946960449,0.6855709539948324,-1,nan,nan,nan,0,18,0.16666666666666663,499,0.7,5,20,3,hold,1.0,0.9,-0.016666666666666607,0.6,0.6262820512820514,0.03589743589743589,0.51,0.5111111111111112,0.011111111111111118,0.925,0.6115384615384615,0.010256410256410263,0.53,0.5604166666666667,0.021527777777777785,0.6,0.5115384615384616,0.023076923076923075
relative_sense_stress,parallel,pop_auto,250,ABCABC,8,256,30000,6.276580095291138,0.6895271970739236,1259,0.44166666666666665,0.6166666666666667,0.17500000000000004,1,18,0.2,1239,0.625,4,24,4,triggered,0.9,0.95,0.016666666666666607,0.615,0.6602564102564101,0.012179487179487171,0.6,0.5097222222222223,0.0041666666666666475,0.905,0.6493589743589744,-0.019230769230769256,0.58,0.5770833333333333,0.03333333333333335,0.58,0.6166666666666667,0.17500000000000004
relative_sense_stress,parallel,pop_auto,250,ABCABC,9,256,30000,2.427156448364258,0.7128821180497298,519,0.5083333333333333,0.675,0.16666666666666674,1,21,0.17500000000000004,499,0.75,3,15,3,triggered,0.9,0.8833333333333333,-0.04166666666666674,0.7,0.7365384615384615,0.026282051282051293,0.585,0.675,0.16666666666666674,0.935,nan,nan,0.68,nan,nan,0.6,nan,nan
relative_sense_stress,parallel,pop_auto,250,ABCABC,6,256,30000,7.706712484359741,0.7141253649206403,-1,nan,nan,nan,0,20,0.16666666666666663,1219,0.6916666666666667,2,25,2,hold,0.9,0.9166666666666666,0.016666666666666607,0.6,0.6198717948717949,0.02692307692307693,0.6,0.5034722222222222,-0.003472222222222219,1.0,0.6480769230769231,-0.003846153846153841,0.69,0.6486111111111111,0.045833333333333344,0.6,0.5006410256410256,0.004487179487179493
relative_sense_stress,parallel,pop_auto,250,ABCABC,7,256,30000,4.892188310623169,0.6792272071407,-1,nan,nan,nan,0,21,0.1166666666666667,479,0.6916666666666667,3,23,2,hold,1.0,0.95,0.0,0.58,0.6429487179487179,0.015384615384615382,0.505,0.49722222222222223,0.0111111111111111,1.0,0.6788461538461538,0.016025641025641003,0.57,0.6361111111111112,0.01666666666666665,0.595,0.5333333333333332,0.0012820512820512775
