topo_seed,config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
777,random_graph,random_graph,1,50.0,2,256,0.2,1200,200,50,0.4031356184498799,32.793863287351016,2.937221190669236,0.9630834153732706,0.8837494290977681,0.03977819989122701,0.6780696614583334,0.08382946903755674,0.37175408654592973,4.193639039993286
777,random_graph,random_graph,1,50.0,9,256,0.2,1200,200,50,0.4009111123315455,32.81991180911288,3.6803186615939256,0.9639185638856475,0.9056756433506555,0.03819893792704922,0.68810546875,0.08271063821596632,0.3812270500903661,2.37843656539917
777,random_graph,random_graph,1,100.0,1,256,0.2,1200,200,50,0.6425746544267655,32.222444880046666,1.7022689340257144,0.9327048415863631,0.7306972977233929,0.041078286354581994,0.8328059895833334,0.08316587254608934,0.4036487316043614,1.565650463104248
777,random_graph,random_graph,1,100.0,2,256,0.2,1200,200,50,0.6353986825694888,31.94000934457892,2.507455260235688,0.9425163010501144,0.7730175302640443,0.043747534585680606,0.8298730468750001,0.08252407895842462,0.3940419702459533,1.6240179538726807
777,random_graph,random_graph,1,50.0,6,256,0.2,1200,200,50,0.37673375066254805,32.54921034140532,3.36951524792771,0.963793720767197,0.8686146801502067,0.04026770767060828,0.7113313802083334,0.08688251897725321,0.38115879369688616,3.8701813220977783
777,random_graph,random_graph,1,100.0,0,256,0.2,1200,200,50,0.6476743282245109,32.41154110714338,1.9615467388431758,0.9301354544058515,0.7613788768870668,0.044922686869099344,0.8271451822916667,0.08101123283222945,0.39952521483310605,3.793562650680542
777,random_graph,random_graph,1,100.0,3,256,0.2,1200,200,50,0.6369879909276256,32.00736401057287,2.1036234649839143,0.9447156151888341,0.8476982399682284,0.04142931966358916,0.8370377604166667,0.08298100497788309,0.4037581565438063,3.80285906791687
777,random_graph,random_graph,1,100.0,8,256,0.2,1200,200,50,0.6354239649730948,32.162757312482825,3.208453245702283,0.9444785966872027,0.8029709596690341,0.04318689064472491,0.8267317708333334,0.08269438669006801,0.39873648639332154,4.832554340362549
777,random_graph,random_graph,1,100.0,5,256,0.2,1200,200,50,0.6472810251869325,32.114880254865895,1.7592313148415109,0.9405245527521947,0.7501697662434973,0.045006340383438995,0.8375911458333334,0.08388861935664939,0.40165392982049014,5.084416627883911
777,random_graph,random_graph,1,100.0,7,256,0.2,1200,200,50,0.6350296258426905,32.79998151644374,2.473827195196093,0.9219260398534694,0.6420472858419574,0.043619338346938555,0.8340559895833334,0.0831791986110595,0.3975930110618881,5.096951007843018
777,random_graph,random_graph,1,100.0,9,256,0.2,1200,200,50,0.6454103287830956,32.17357591898752,2.83126080112467,0.9413926749844506,0.8158680600687046,0.039779113521099356,0.82978515625,0.0823987992705713,0.3993791939877648,4.968150854110718
101,random_graph,random_graph,1,0.1,1,256,0.2,1200,200,50,-0.06808303037604677,9.436837492532025,9.383112849845267,0.676862960567426,0.6811974765607222,0.02040707937201136,0.0,0.1270308803553201,0.22076850762712907,3.121037721633911
101,random_graph,random_graph,1,0.1,0,256,0.2,1200,200,50,-0.06903679081853972,11.944350586474117,8.922636770267161,0.6534405768701993,0.6534366268299859,0.024946751484979025,0.0,0.13688937078045094,0.22128632421174876,4.88862156867981
777,random_graph,random_graph,1,100.0,6,256,0.2,1200,200,50,0.654492549904947,31.954907288357923,2.4751817771472657,0.9445899714839668,0.8361231306656876,0.044098993192562774,0.8360709635416668,0.08345779513307036,0.3973507707027005,5.872894287109375
101,random_graph,random_graph,1,0.1,2,256,0.2,1200,200,50,-0.05585027937385175,10.710057282841566,9.466781039333467,0.6861685387479208,0.6725959617894856,0.023111479282758845,0.0,0.1285717508179323,0.21472545168921145,2.6474103927612305
101,random_graph,random_graph,1,0.1,5,256,0.2,1200,200,50,-0.0688095233775802,10.597333115242247,10.804514370611765,0.6758197017018895,0.6606584374632265,0.024040677888411195,0.0,0.11744067647980229,0.2183054438425468,1.167677879333496
