topology,alpha_max,kappa,seed_idx,ftle_per_pulse,mc_total,mc_total_test,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,runtime_s
ring_bidir,0.1,28.0,5,0.08367303070927384,34.28619989291421,13.077952959059084,0.97726865337141,0.034832096850178365,0.5500130208333334,0.10664345177647655,1.2722363471984863
ring_bidir,0.1,28.0,3,0.025789154605916822,33.21516586629234,11.754920431861974,0.9872052261461125,0.037140862401808736,0.5334049479166667,0.10266731109163192,1.5727088451385498
ring_bidir,0.1,28.0,6,0.07200553359792977,33.75557239410909,14.061576376374363,0.9856946938536456,0.038352663612175826,0.5700260416666667,0.10912799536187794,1.2491135597229004
ring_bidir,0.1,28.0,7,-0.02772210197568271,33.250323694919985,14.209198330575198,0.9839474461355446,0.03740256647124407,0.5843522135416667,0.1102315513980747,1.3398241996765137
ring_bidir,0.1,29.0,0,0.011714904621021345,32.86378092627326,11.489091796328996,0.9858269147339686,0.03890853951702509,0.5916634114583333,0.10921226054392864,1.3402583599090576
ring_bidir,0.1,29.0,3,0.062155207465859244,33.19637525629869,11.835218054202304,0.9842110403518156,0.037198325573265884,0.5535253906250001,0.10360014082990944,1.3175132274627686
ring_bidir,0.1,28.0,9,-0.020412266342960356,33.138222144119204,11.843890443399454,0.9848499709211933,0.03479802957349845,0.5694303385416667,0.10861696141196282,1.3663578033447266
ring_bidir,0.1,29.0,4,-0.008652889715432634,34.092700567155546,13.00802405860285,0.9816143978314781,0.03925174191091564,0.585390625,0.10861479153699319,1.3313257694244385
ring_bidir,0.1,28.0,8,0.026713430285896626,33.69653268040633,11.853461874076723,0.9861084184474324,0.038460361680380625,0.555263671875,0.10626561380840308,1.5996806621551514
ring_bidir,0.1,29.0,2,0.08518535981209642,33.355058817333266,11.142882277566642,0.9756229798018148,0.03822871681032427,0.5841048177083333,0.10824383131364329,1.5589265823364258
ring_bidir,0.1,29.0,1,0.09996371758625139,33.52676418251708,12.180790371653154,0.9757905115321835,0.033918890144806355,0.5787662760416667,0.10763279644058356,1.7254359722137451
ring_bidir,0.1,29.0,5,0.09167266334593037,34.36780080812611,13.723564074706037,0.9809144185523441,0.03634105097432801,0.577861328125,0.10888067955412363,1.4322175979614258
ring_bidir,0.1,29.0,7,0.028888416179191315,33.24621736407333,12.503845421501827,0.980209516860418,0.03735468174384058,0.6023079427083333,0.11118172485715846,1.3825819492340088
ring_bidir,0.1,29.0,9,0.016966277077475885,33.75203041237988,10.481293675799249,0.9739204517534588,0.036778700472244734,0.5940885416666667,0.11063986046683177,1.4384925365447998
ring_bidir,0.1,29.0,6,0.09562996505206907,33.48302644966992,13.732403152941082,0.9813701391710744,0.03850082980474865,0.5911979166666667,0.11009206473180172,1.6901650428771973
