task,substrate,readout,ratio,swap_every,seed_idx,n_units,t_total,runtime_s,mean_acc_all,n_flips,v_final,recovery,post_mean,success_rate
d2_timescale,random_graph_k25,passive_fixed,1.5,75,7,256,40000,3.4339702129364014,0.5082141152232356,18,nan,0.25839955178055385,0.7692466910619745,0.6538461538461539
d2_timescale,random_graph_k25,passive_fixed,1.5,75,4,256,40000,3.5165834426879883,0.4820128891233889,20,nan,0.24123724498451352,0.7272895710059171,0.4230769230769231
d2_timescale,random_graph_k25,passive_fixed,1.5,75,5,256,40000,3.5353987216949463,0.4971226853596643,20,nan,0.2130491155596798,0.7212561312675179,0.46153846153846156
d2_timescale,random_graph_k25,passive_fixed,1.5,75,8,256,40000,3.448503255844116,0.508277807090274,11,nan,0.12307852593067178,0.6344230185300529,0.2692307692307692
d2_timescale,random_graph_k25,passive_fixed,1.5,75,9,256,40000,3.743980884552002,0.5023827290771589,19,nan,0.2576227479959558,0.7643039551541577,0.5769230769230769
d2_timescale,random_graph_k25,passive_fixed,1.75,87,0,256,40000,3.428823232650757,0.5017409110323862,22,nan,0.28081758259247774,0.7870229675187392,0.6363636363636364
d2_timescale,random_graph_k25,passive_fixed,1.75,87,1,256,40000,3.3640830516815186,0.5061303736087034,19,nan,0.26362401035512834,0.7761900826446282,0.5909090909090909
d2_timescale,random_graph_k25,passive_fixed,1.75,87,2,256,40000,3.4921014308929443,0.5063915479510565,21,nan,0.2815185796053454,0.7922640543916972,0.6363636363636364
d2_timescale,random_graph_k25,passive_fixed,1.75,87,3,256,40000,3.6374685764312744,0.5308782442652195,17,nan,0.3058062564784368,0.8379903481164713,0.7272727272727273
d2_timescale,random_graph_k25,passive_fixed,1.75,87,4,256,40000,3.4394521713256836,0.5023892615763423,22,nan,0.2829148441340548,0.7888702851720164,0.6363636363636364
d2_timescale,random_graph_k25,passive_fixed,1.75,87,5,256,40000,3.6036999225616455,0.5142559232180096,21,nan,0.28741807119380575,0.8064067124735729,0.6818181818181818
d2_timescale,random_graph_k25,passive_fixed,1.75,87,6,256,40000,3.409332513809204,0.5086080751739906,21,nan,0.28900797185926114,0.8019103702191043,0.6818181818181818
d2_timescale,random_graph_k25,passive_fixed,1.75,87,7,256,40000,3.484877586364746,0.5145204894349388,20,nan,0.2900310546890347,0.8041523159715549,0.6363636363636364
d2_timescale,random_graph_k25,passive_fixed,1.75,87,8,256,40000,3.290510654449463,0.5214113966985754,20,nan,0.2884433022774537,0.8050789808764175,0.6363636363636364
d2_timescale,random_graph_k25,passive_fixed,1.75,87,9,256,40000,3.42423939704895,0.5195018969372629,20,nan,0.28024553455379003,0.8038967783009802,0.6818181818181818
d2_timescale,random_graph_k25,passive_fixed,2.0,100,0,256,40000,3.3239338397979736,0.6018187985226501,19,nan,0.3328766221981939,0.9372615789473685,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,1,256,40000,3.5665011405944824,0.6043065500866812,19,nan,0.3315607682866244,0.9389252631578946,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,2,256,40000,3.540165662765503,0.6014017235747845,19,nan,0.3309190600251323,0.9357963157894736,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,3,256,40000,3.444929361343384,0.6046351850456019,19,nan,0.3321281589175604,0.9392447368421054,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,4,256,40000,3.6284608840942383,0.6015098866862642,19,nan,0.3319137344749992,0.935692105263158,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,5,256,40000,3.7247846126556396,0.6045868194266477,19,nan,0.3324577359069522,0.939671052631579,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,6,256,40000,3.7009222507476807,0.6029800758774905,19,nan,0.33120952204915394,0.9368552631578948,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,7,256,40000,3.7004234790802,0.6039467601316549,19,nan,0.33802893005347906,0.9443902631578949,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,8,256,40000,3.445864677429199,0.6042542900932139,19,nan,0.3316033510622753,0.9380915789473683,1.0
d2_timescale,random_graph_k25,passive_fixed,2.0,100,9,256,40000,3.6156058311462402,0.6038012863998391,19,nan,0.33234322262485755,0.9384999999999999,1.0
d2_timescale,random_graph_k25,passive_fixed,3.0,150,0,256,40000,3.3881232738494873,0.6851198462350193,13,nan,0.25110934155460346,0.9498494444444444,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,1,256,40000,3.6554551124572754,0.6827663877792014,13,nan,0.24230097812289256,0.9392083333333333,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,2,256,40000,3.277139902114868,0.6820373859953267,13,nan,0.24281500148756396,0.9386477777777777,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,3,256,40000,3.2809176445007324,0.6799522625059672,13,nan,0.23963779364512672,0.9338227777777778,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,4,256,40000,3.4257471561431885,0.6801958493505188,13,nan,0.24282767106985595,0.9372455555555556,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,5,256,40000,3.3241689205169678,0.6821054747368156,13,nan,0.24547257963425753,0.9410772222222222,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,6,256,40000,3.410489320755005,0.6804097886987764,13,nan,0.243197154984331,0.9373338888888888,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,7,256,40000,3.36242413520813,0.6811575086053114,13,nan,0.24249277559601726,0.9380783333333333,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,8,256,40000,3.5937018394470215,0.6761916786010401,13,nan,0.24214165952635966,0.9329133333333334,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,3.0,150,9,256,40000,3.421952962875366,0.6794938569382679,13,nan,0.24145398587805944,0.9352311111111109,0.9230769230769231
d2_timescale,random_graph_k25,passive_fixed,4.0,200,0,256,40000,3.505467176437378,0.7775430265571216,9,nan,0.156227709009325,0.9360016666666665,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,1,256,40000,3.3582658767700195,0.7813875279515591,9,nan,0.15578507125317895,0.94004,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,2,256,40000,3.4656736850738525,0.7788344513956935,9,nan,0.15461971739893013,0.9365311111111111,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,3,256,40000,3.5706818103790283,0.7813271023341123,9,nan,0.15244472134526005,0.9362238888888889,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,4,256,40000,3.3925940990448,0.7795204894349388,9,nan,0.1587633499956152,0.9408461111111112,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,5,256,40000,3.519926071166992,0.7811904223511971,9,nan,0.1591323984185448,0.9422483333333334,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,6,256,40000,3.5742201805114746,0.7794078038240245,9,nan,0.15786526272325993,0.93992,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,7,256,40000,3.5059123039245605,0.7785107158111606,9,nan,0.15635644070273902,0.93827,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,8,256,40000,3.4122586250305176,0.7861771061028617,9,nan,0.15602093484170831,0.9453483333333335,1.0
d2_timescale,random_graph_k25,passive_fixed,4.0,200,9,256,40000,3.567131280899048,0.778545639556795,9,nan,0.1547890927095209,0.9357561111111112,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,0,256,40000,3.3647775650024414,0.8897928444008946,3,nan,0.005482291666666768,0.9469620833333335,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,1,256,40000,3.2149624824523926,0.886460264817467,3,nan,-0.002189999999999951,0.9374141666666667,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,2,256,40000,3.2872133255004883,0.8903535087058112,3,nan,0.0027124999999999697,0.9459179166666667,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,3,256,40000,3.5672430992126465,0.8840632144920983,3,nan,-0.0018754166666666479,0.935455,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,4,256,40000,3.2893528938293457,0.8841912263510969,3,nan,0.004804583333333334,0.9405508333333333,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,5,256,40000,3.506709575653076,0.8849566593804175,3,nan,0.0008924999999999997,0.9372525,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,6,256,40000,3.594512462615967,0.8854101655737294,3,nan,0.00413124999999992,0.9413258333333333,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,7,256,40000,3.5261213779449463,0.8915274741840656,3,nan,0.0015589583333333417,0.9471595833333334,1.0
d2_timescale,random_graph_k25,meta_self,0.25,12,2,256,40000,3.566370964050293,0.4933605939549257,1,0.011256323147334005,-0.00752604625820355,0.4881842369477912,0.4397590361445783
d2_timescale,random_graph_k25,meta_self,0.25,12,3,256,40000,3.377331018447876,0.4963227054596618,1,0.011525017578560948,-0.014519008962679977,0.48417570281124495,0.2710843373493976
d2_timescale,random_graph_k25,passive_fixed,10.0,500,8,256,40000,3.5386085510253906,0.8835940051757494,3,nan,-0.004806250000000086,0.9327941666666666,1.0
d2_timescale,random_graph_k25,passive_fixed,10.0,500,9,256,40000,3.6896743774414062,0.8817475691565538,3,nan,-0.0013345833333333241,0.9340916666666667,1.0
d2_timescale,random_graph_k25,meta_self,0.25,12,0,256,40000,3.625354051589966,0.48936785507901814,12,-0.018411098834508928,-0.0028161426192575066,0.48800075301204826,0.39759036144578314
d2_timescale,random_graph_k25,meta_self,0.25,12,1,256,40000,3.6236400604248047,0.48976382502952176,6,0.012534249100097837,-0.007118737143696735,0.4856576305220883,0.39156626506024095
d2_timescale,random_graph_k25,meta_self,0.25,12,4,256,40000,3.3156025409698486,0.4913412979573378,4,-0.023405951972992133,-0.004726062787736321,0.4882412148594377,0.4578313253012048
d2_timescale,random_graph_k25,meta_self,0.25,12,5,256,40000,3.5039124488830566,0.48577699052787626,3,-0.025399859388283597,-0.008286977177000686,0.4788433734939759,0.41566265060240964
d2_timescale,random_graph_k25,meta_self,0.25,12,6,256,40000,3.3579797744750977,0.4898105575236803,4,0.00888066214696568,-0.006199805318836314,0.48446234939759036,0.39759036144578314
d2_timescale,random_graph_k25,meta_self,0.25,12,7,256,40000,3.3565101623535156,0.49207658099042734,14,-0.08093958992675326,-0.008416091194044472,0.4860700301204819,0.1566265060240964
d2_timescale,random_graph_k25,meta_self,0.25,12,8,256,40000,3.4063494205474854,0.49174128790733906,4,0.013710004306401243,-0.011006954647859732,0.48220456827309227,0.3795180722891566
d2_timescale,random_graph_k25,meta_self,0.25,12,9,256,40000,3.527352809906006,0.49980565814929273,8,0.0026091595482818225,-0.006152334949554314,0.49577259036144583,0.4397590361445783
d2_timescale,random_graph_k25,meta_self,0.5,25,0,256,40000,3.5290048122406006,0.48392000200999974,1,-0.012926710426817062,0.006436496197355773,0.49268305744888025,0.25316455696202533
d2_timescale,random_graph_k25,meta_self,0.5,25,1,256,40000,3.6179468631744385,0.4970351247456094,1,0.00824244503977653,0.01084837328994231,0.5092470788704967,0.16455696202531644
d2_timescale,random_graph_k25,meta_self,0.5,25,2,256,40000,3.5289154052734375,0.47924876259390464,2,-0.02758645586809836,-0.0029775903431275793,0.478343476144109,0.189873417721519
d2_timescale,random_graph_k25,meta_self,0.5,25,3,256,40000,3.5161261558532715,0.5105183286852089,3,0.0020306732019661766,-0.002397701721299007,0.5098052580331061,0.16455696202531644
d2_timescale,random_graph_k25,meta_self,0.5,25,8,256,40000,3.3488454818725586,0.497901183387352,1,0.00824244503977653,0.011037232076136994,0.5112624148003896,0.43037974683544306
d2_timescale,random_graph_k25,meta_self,0.5,25,9,256,40000,3.5312366485595703,0.500140071857491,3,-0.026616484122382315,-0.0016042472834789882,0.5038902142161635,0.4430379746835443
d2_timescale,random_graph_k25,meta_self,0.5,25,6,256,40000,3.5780186653137207,0.4866262154217231,3,0.011357572360055634,0.016043146182636914,0.5040596397273612,0.3924050632911392
d2_timescale,random_graph_k25,meta_self,0.5,25,7,256,40000,3.4689464569091797,0.49483719002035126,4,-0.0611133814694769,0.00443175300119369,0.5016195228821811,0.13924050632911392
d2_timescale,random_graph_k25,meta_self,0.5,25,4,256,40000,3.509014129638672,0.49798937212632843,3,0.012625939857526093,-0.0075788561335632,0.4959177215189873,0.4810126582278481
d2_timescale,random_graph_k25,meta_self,0.5,25,5,256,40000,3.6038074493408203,0.4854229793221276,3,0.013492269554814244,-0.006549296761525224,0.4805170399221032,0.26582278481012656
d2_timescale,random_graph_k25,meta_self,0.75,37,0,256,40000,3.3244857788085938,0.4884676264415467,4,0.0036735304296513505,-0.012212276082211971,0.4793383813306853,0.24074074074074073
d2_timescale,random_graph_k25,meta_self,0.75,37,1,256,40000,3.3573386669158936,0.5022907715886537,9,0.011239842226207455,0.04104826036895454,0.5386027805362463,0.46296296296296297
d2_timescale,random_graph_k25,meta_self,0.75,37,2,256,40000,3.47688889503479,0.4957832717770911,14,-0.008693232521965187,0.03969545377491696,0.5436360476663357,0.42592592592592593
d2_timescale,random_graph_k25,meta_self,0.75,37,3,256,40000,3.2581112384796143,0.5080812039898495,21,-0.05722225612208798,0.10958033385128102,0.6175052135054618,0.3888888888888889
d2_timescale,random_graph_k25,meta_self,0.75,37,4,256,40000,3.4182400703430176,0.4968803547649556,3,-0.0634299174266561,-0.006470912584283502,0.499240317775571,0.48148148148148145
d2_timescale,random_graph_k25,meta_self,0.75,37,5,256,40000,3.4853670597076416,0.5028700283912464,4,-0.07912979078252283,0.013868329434876077,0.5125826713008937,0.46296296296296297
d2_timescale,random_graph_k25,meta_self,0.75,37,6,256,40000,3.417468309402466,0.4959850255018719,3,-0.04966342896149279,0.016268677321893063,0.5137043197616683,0.09259259259259259
d2_timescale,random_graph_k25,meta_self,0.75,37,7,256,40000,3.4279751777648926,0.49391485138564356,4,-0.07774292137359451,0.04727382426278278,0.5494644985104271,0.46296296296296297
d2_timescale,random_graph_k25,meta_self,0.75,37,8,256,40000,3.6226954460144043,0.4908693248913344,6,-0.10781559904281669,0.09105075782407196,0.5852462760675273,0.3888888888888889
d2_timescale,random_graph_k25,meta_self,0.75,37,9,256,40000,3.532639980316162,0.49817780960277375,2,-0.01283256061598274,0.01693994266988255,0.5237922045680239,0.5
d2_timescale,random_graph_k25,meta_self,1.0,50,2,256,40000,3.486560344696045,0.4856053867993266,4,-0.002783687929127948,0.015588673613111798,0.5034835897435898,0.1794871794871795
d2_timescale,random_graph_k25,meta_self,1.0,50,3,256,40000,3.4770963191986084,0.511121328609834,5,-0.06001876564097543,0.10453569288389516,0.6167261538461538,0.38461538461538464
d2_timescale,random_graph_k25,meta_self,1.0,50,0,256,40000,3.600431203842163,0.4943370769578654,3,0.009602544016236711,0.035262317295688086,0.5400820512820513,0.46153846153846156
d2_timescale,random_graph_k25,meta_self,1.0,50,1,256,40000,3.4466044902801514,0.5005003643124545,4,-0.00996330843246293,0.09097332693107973,0.5913623076923076,0.46153846153846156
d2_timescale,random_graph_k25,meta_self,1.0,50,4,256,40000,3.5026021003723145,0.49778837215145344,4,-0.008705465012518857,0.010599911328787733,0.5195769230769232,0.46153846153846156
d2_timescale,random_graph_k25,meta_self,1.0,50,5,256,40000,3.445784568786621,0.4860008542498932,5,-0.018944293933897044,0.02902253881366243,0.5185235897435897,0.23076923076923078
d2_timescale,random_graph_k25,meta_self,1.0,50,6,256,40000,3.452338695526123,0.49064897866887763,4,-0.017150901071575478,0.06483432344185151,0.5665351282051281,0.48717948717948717
d2_timescale,random_graph_k25,meta_self,1.0,50,7,256,40000,3.2394421100616455,0.49927150071606236,2,-0.02490226840498519,0.10250890809564968,0.5975833333333334,0.48717948717948717
d2_timescale,random_graph_k25,meta_self,1.0,50,8,256,40000,3.320528268814087,0.4997101831612272,5,-0.000980031503723,0.11411811709721818,0.616697435897436,0.28205128205128205
d2_timescale,random_graph_k25,meta_self,1.0,50,9,256,40000,3.5444607734680176,0.48951219818597524,4,-0.03023595212309364,0.04323463363103812,0.5438107692307692,0.46153846153846156
d2_timescale,random_graph_k25,meta_self,1.25,62,0,256,40000,3.5434303283691406,0.5272795909650511,31,0.3666883259021201,0.2662370741832525,0.7925273152965662,0.65625
d2_timescale,random_graph_k25,meta_self,1.25,62,1,256,40000,3.4734792709350586,0.5275191578101052,31,0.3666883259021201,0.2640648537436488,0.7911009365244538,0.59375
d2_timescale,random_graph_k25,meta_self,1.25,62,2,256,40000,3.5365560054779053,0.5271023341122083,31,0.3666883259021201,0.26611806678022115,0.7931534859521332,0.59375
d2_timescale,random_graph_k25,meta_self,1.25,62,3,256,40000,3.449331760406494,0.5362164267229467,31,0.3666895436205164,0.25758050521740783,0.7931808012486993,0.625
d2_timescale,random_graph_k25,meta_self,1.25,62,4,256,40000,3.5784034729003906,0.5302775055903118,31,0.3666883259021201,0.26061980745720964,0.7900972944849116,0.65625
d2_timescale,random_graph_k25,meta_self,1.25,62,5,256,40000,3.6038923263549805,0.527624431546946,31,0.3666883259021201,0.2619133524956492,0.7885515088449532,0.59375
d2_timescale,random_graph_k25,meta_self,1.25,62,6,256,40000,3.5020265579223633,0.52845632019296,31,0.3666883259021201,0.26257066391377054,0.7903283038501561,0.59375
d2_timescale,random_graph_k25,meta_self,1.25,62,7,256,40000,3.601801872253418,0.5282153714730786,31,0.3666883259021201,0.2630074782512212,0.7905489073881374,0.625
d2_timescale,random_graph_k25,meta_self,1.5,75,0,256,40000,3.535581588745117,0.5489005301374338,26,0.48808217919697616,0.2944040152417711,0.8491498754282154,0.7692307692307693
d2_timescale,random_graph_k25,meta_self,1.5,75,1,256,40000,3.586843967437744,0.5520165322479335,26,0.48808217919697616,0.2939706104396453,0.8521457879165368,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.25,62,8,256,40000,3.6179537773132324,0.5274211703223537,31,0.3666883259021201,0.26781002817870037,0.7940946930280958,0.59375
d2_timescale,random_graph_k25,meta_self,1.25,62,9,256,40000,3.683711290359497,0.5296669681666291,31,0.3666883259021201,0.2624503973906463,0.7910718002081165,0.625
d2_timescale,random_graph_k25,meta_self,1.5,75,2,256,40000,3.495020866394043,0.5509130423858697,26,0.48808217919697616,0.29591054545038903,0.8525385783245096,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.5,75,3,256,40000,3.7084944248199463,0.5513537348307832,26,0.48808217919697616,0.29262137463551857,0.8497889676113359,0.7692307692307693
d2_timescale,random_graph_k25,meta_self,1.5,75,4,256,40000,3.4550373554229736,0.5508051305243588,26,0.48808217919697616,0.2936272779441315,0.8501924244783556,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.5,75,5,256,40000,3.7671115398406982,0.5502540137182483,26,0.48808217919697616,0.2936826733817497,0.849992253192152,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.5,75,6,256,40000,3.4779505729675293,0.5520278384965202,26,0.48808217919697616,0.3000641167078914,0.858301950327001,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.5,75,7,256,40000,3.490967035293579,0.5471076103615488,26,0.48808217919697616,0.2934089335930733,0.846486842105263,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.5,75,8,256,40000,3.632042169570923,0.5475413934323258,26,0.48808217919697616,0.2927675254635276,0.846552787293678,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.5,75,9,256,40000,3.49711537361145,0.5486629732921283,26,0.48808217587718083,0.2892063149013851,0.8436311118031765,0.7307692307692307
d2_timescale,random_graph_k25,meta_self,1.75,87,2,256,40000,3.56066632270813,0.5999067862616517,22,0.5542994996565138,0.3108062557029107,0.9106844368633481,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,3,256,40000,3.505833864212036,0.598664103916987,22,0.5542994996565138,0.3134196225653098,0.9108537142033444,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,0,256,40000,3.6695189476013184,0.5987233989095752,22,0.5542994996565138,0.3107590249743043,0.9087094464731886,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,1,256,40000,3.5811033248901367,0.5971434134820733,22,0.5542994996565138,0.3125232130697425,0.9087099750144148,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,4,256,40000,3.536106824874878,0.5985174995603126,22,0.5542994996565138,0.3122418021114374,0.9095243068902555,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,5,256,40000,3.6872799396514893,0.5996055375493078,22,0.5542994996565138,0.3121094985947747,0.9109570740438208,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,6,256,40000,3.471431255340576,0.5967716891535388,22,0.5542994996565138,0.3125155688109535,0.9084116975783203,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,7,256,40000,3.7569005489349365,0.598463103942112,22,0.5542994996565138,0.31007480293551487,0.907555520853354,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,8,256,40000,3.3773789405822754,0.5995250119343735,22,0.5542994996565138,0.31176090225845493,0.9100841461656736,1.0
d2_timescale,random_graph_k25,meta_self,1.75,87,9,256,40000,3.7854421138763428,0.600429511821311,22,0.5542994996565138,0.3099540905979379,0.9088665673649817,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,0,256,40000,3.380420684814453,0.5936782995402126,19,0.5542988249087674,0.33994556956661504,0.9363305263157896,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,1,256,40000,5.702613592147827,0.5958645511419312,19,0.5542988249087674,0.3391497156550454,0.9379878947368422,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,2,256,40000,3.9908905029296875,0.5931858496017688,19,0.5542988249087674,0.33811642844618484,0.9349147368421051,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,3,256,40000,6.408320665359497,0.5962434360945704,19,0.5542988249087674,0.339506579970192,0.9383073684210526,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,4,256,40000,3.9172470569610596,0.5934196376975452,19,0.5542988249087674,0.338930050264473,0.9347610526315788,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,5,256,40000,6.037976503372192,0.5965468204316474,19,0.5542988249087674,0.3394245780122154,0.9387431578947367,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,6,256,40000,5.918470859527588,0.5946385769201779,19,0.5542988249087674,0.3384826799438908,0.9359178947368422,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,7,256,40000,5.031528472900391,0.5958816361397954,19,0.5542988249087674,0.3449647195271633,0.9434049999999999,1.0
d2_timescale,random_graph_k25,meta_self,3.0,150,2,256,40000,5.845461130142212,0.6766606366674204,12,0.5542008900929825,0.24820389037645285,0.9386477777777777,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,3,256,40000,4.746166229248047,0.674324263209467,12,0.5542008900929825,0.2453044603117934,0.9338227777777778,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,2.0,100,8,256,40000,5.8582258224487305,0.5956615411673074,19,0.5542988249087674,0.339139666851749,0.9371542105263158,1.0
d2_timescale,random_graph_k25,meta_self,2.0,100,9,256,40000,5.085660457611084,0.595560287429964,19,0.5542988249087674,0.33951743315117333,0.9375689473684211,1.0
d2_timescale,random_graph_k25,meta_self,3.0,150,0,256,40000,6.482011556625366,0.6798435968945504,12,0.5542008900929825,0.2563871193323812,0.9498494444444444,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,1,256,40000,4.611591577529907,0.6776408884198889,12,0.5542008900929825,0.2474676447895593,0.9392083333333333,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,4,256,40000,6.380261659622192,0.6748693500163312,12,0.5542008900929825,0.24816100440318936,0.9372455555555556,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,5,256,40000,6.302046060562134,0.676376975452878,12,0.5542008900929825,0.25125035741203533,0.9410772222222222,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,6,256,40000,5.1758646965026855,0.6752340393457451,12,0.5542008900929825,0.2484193772065532,0.9373338888888888,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,7,256,40000,8.860907316207886,0.6757807592774051,12,0.5542008900929825,0.24793722004046168,0.9380783333333333,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,4.0,200,0,256,40000,6.197472810745239,0.7734225270721841,9,0.5535099484005158,0.16022770900932504,0.9360016666666665,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,1,256,40000,8.344889879226685,0.7775182784352153,9,0.5535099484005158,0.1597295156976234,0.94004,1.0
d2_timescale,random_graph_k25,meta_self,3.0,150,8,256,40000,6.270190238952637,0.6704631793171025,12,0.5542008900929825,0.24791943730413743,0.9329133333333334,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,3.0,150,9,256,40000,8.582477569580078,0.6750216074972991,12,0.5542008900929825,0.24612065254472607,0.9352311111111109,0.9230769230769231
d2_timescale,random_graph_k25,meta_self,4.0,200,6,256,40000,9.393701791763306,0.7759405542574307,9,0.5535099484005158,0.16136526272325996,0.93992,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,7,256,40000,5.911433219909668,0.7746917162885354,9,0.5535099484005158,0.1602453295916279,0.93827,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,8,256,40000,9.402841567993164,0.7819812316273461,9,0.5535099484005158,0.16015982373059723,0.9454038888888889,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,9,256,40000,5.751520395278931,0.7745256400592949,9,0.5535099484005158,0.15873353715396538,0.9357561111111112,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,2,256,40000,9.817935705184937,0.7753672018290998,9,0.5535099484005158,0.15789749517670787,0.9365311111111111,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,3,256,40000,5.97165846824646,0.7774578528177684,9,0.5535099484005158,0.15616694356748229,0.9362238888888889,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,4,256,40000,10.236905097961426,0.7753497399562825,9,0.5535099484005158,0.16281890555117073,0.9408461111111112,1.0
d2_timescale,random_graph_k25,meta_self,4.0,200,5,256,40000,5.814650535583496,0.7771201728599783,9,0.5535099484005158,0.16307684286298926,0.9422483333333334,1.0
d2_timescale,random_graph_k25,meta_self,10.0,500,0,256,40000,8.559332847595215,0.8886370945453633,3,0.503762146542918,0.005482291666666768,0.9469620833333335,1.0
d2_timescale,random_graph_k25,meta_self,10.0,500,1,256,40000,6.355917930603027,0.8852040149744983,3,0.503762146542918,-0.002189999999999951,0.9374141666666667,1.0
d2_timescale,random_graph_k25,meta_self,10.0,500,2,256,40000,6.327787637710571,0.8890470088691237,3,0.503762146542918,0.0027124999999999697,0.9459179166666667,1.0
d2_timescale,random_graph_k25,meta_self,10.0,500,3,256,40000,6.046823978424072,0.8827567146554108,3,0.503762146542918,-0.0018754166666666479,0.935455,1.0
d2_timescale,parallel,rmhl_oracle,0.25,12,0,256,40000,2.531480550765991,0.4876656365417954,0,nan,-0.0036453803016945783,0.48547213855421695,0.3795180722891566
d2_timescale,parallel,rmhl_oracle,0.25,12,1,256,40000,2.498631477355957,0.5025852365518454,0,nan,-0.003907244832990499,0.4994339859437751,0.13253012048192772
d2_timescale,parallel,rmhl_oracle,0.25,12,2,256,40000,2.6495754718780518,0.47345506394311704,0,nan,-0.007214669654226646,0.4682291666666667,0.26506024096385544
d2_timescale,parallel,rmhl_oracle,0.25,12,3,256,40000,2.387301445007324,0.5063713223285847,0,nan,-0.008037001665197371,0.5004241967871486,0.12650602409638553
d2_timescale,parallel,rmhl_oracle,0.25,12,4,256,40000,2.7140729427337646,0.49949875631265556,0,nan,-0.0020142613135468554,0.49960818273092367,0.4457831325301205
