task,substrate,readout,ratio,swap_every,seed_idx,n_units,t_total,runtime_s,mean_acc_all,n_flips,v_final,alpha_final,dwell_final,recovery,post_mean,success_rate
adaptive_meta,parallel,rmhl_oracle,0.5,25,8,256,40000,2.1786282062530518,0.5001077862365267,0,nan,nan,nan,0.002688201224739327,0.505965676728335,0.45569620253164556
adaptive_meta,parallel,rmhl_oracle,0.5,25,9,256,40000,2.0954692363739014,0.5034060701992413,0,nan,nan,nan,-0.0033416240574262305,0.5047624148003894,0.4810126582278481
adaptive_meta,parallel,rmhl_oracle,1.0,50,0,256,40000,2.5476233959198,0.49855958393005195,0,nan,nan,nan,-0.017838296200262498,0.4902164102564103,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,1.0,50,1,256,40000,2.0980312824249268,0.5026530740433658,0,nan,nan,nan,0.019360552194372414,0.5323484615384616,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,1.0,50,2,256,40000,2.0711214542388916,0.5058861586392303,0,nan,nan,nan,-0.008199451646979737,0.5078653846153847,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,1.0,50,3,256,40000,2.20442533493042,0.5057920655259918,0,nan,nan,nan,0.07714859518550532,0.593541794871795,0.5128205128205128
adaptive_meta,parallel,rmhl_oracle,1.0,50,4,256,40000,2.4820170402526855,0.5039025401371825,0,nan,nan,nan,-0.022718282435417268,0.4914656410256411,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,1.0,50,5,256,40000,2.186587333679199,0.5001288912338885,0,nan,nan,nan,-0.02060971189858831,0.4897333333333332,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,1.0,50,6,256,40000,2.128762722015381,0.48788698776412653,0,nan,nan,nan,0.04580696597202214,0.534017435897436,0.1794871794871795
adaptive_meta,parallel,rmhl_oracle,1.0,50,7,256,40000,2.2288663387298584,0.5006403105449612,0,nan,nan,nan,0.04608506562309934,0.5453117948717949,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,2.0,100,0,256,40000,2.3446156978607178,0.5015899098012613,0,nan,nan,nan,-0.03789596284228059,0.4838023684210526,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,1,256,40000,2.083779811859131,0.4906091555488556,0,nan,nan,nan,0.08974424888219995,0.5974576315789474,0.42105263157894735
adaptive_meta,parallel,rmhl_oracle,1.0,50,8,256,40000,2.6364974975585938,0.5007909349011331,0,nan,nan,nan,-0.001162686545664065,0.509166923076923,0.48717948717948717
adaptive_meta,parallel,rmhl_oracle,1.0,50,9,256,40000,2.0384252071380615,0.4885717695535288,0,nan,nan,nan,0.05428212938954511,0.5439994871794873,0.1794871794871795
adaptive_meta,parallel,rmhl_oracle,2.0,100,2,256,40000,2.1831610202789307,0.4983548152056482,0,nan,nan,nan,0.024224357009263852,0.5429644736842105,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,3,256,40000,2.0077474117279053,0.5184314464460691,0,nan,nan,nan,0.23387873374441095,0.7530992105263158,0.6842105263157895
adaptive_meta,parallel,rmhl_oracle,2.0,100,4,256,40000,2.3184423446655273,0.49694065475741817,0,nan,nan,nan,-0.04080175648031794,0.47705210526315783,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,5,256,40000,2.523733377456665,0.4984455164443104,0,nan,nan,nan,-0.044244865717876024,0.47595973684210524,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,8,256,40000,2.1741442680358887,0.5069631416296073,0,nan,nan,nan,-0.026847156842689755,0.4992613157894736,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,9,256,40000,1.964812994003296,0.4944364463204442,0,nan,nan,nan,0.05594394013559719,0.5707768421052632,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,6,256,40000,2.1407575607299805,0.4930469083691365,0,nan,nan,nan,0.00777988193693562,0.521481052631579,0.47368421052631576
adaptive_meta,parallel,rmhl_oracle,2.0,100,7,256,40000,2.1259968280792236,0.5010374111203236,0,nan,nan,nan,0.10145845882404511,0.610591052631579,0.47368421052631576
adaptive_meta,parallel,meta_self,0.24,12,0,256,40000,1.8020434379577637,0.4840727619909047,9,-0.1502431545551083,0.02,100.0,-0.003936293956313049,0.4815918674698796,0.3373493975903614
adaptive_meta,parallel,meta_self,0.24,12,1,256,40000,2.476078748703003,0.4907077711615286,12,-0.019191036473885068,0.02,100.0,-0.006571652463512579,0.4864462851405622,0.3614457831325301
adaptive_meta,parallel,meta_self,0.24,12,2,256,40000,2.4857962131500244,0.48759943217507096,1,0.011256323147334005,0.02,100.0,-0.006148153589969622,0.4834668674698796,0.35542168674698793
adaptive_meta,parallel,meta_self,0.24,12,3,256,40000,2.0554943084716797,0.5069201778849778,1,0.011525017578560948,0.02,100.0,-0.007609667327847975,0.5014937248995984,0.12048192771084337
adaptive_meta,parallel,meta_self,0.24,12,4,256,40000,1.915827751159668,0.4899763825029523,20,0.008720640984426417,0.02,100.0,-0.00040984364286413417,0.49169954819277106,0.37349397590361444
adaptive_meta,parallel,meta_self,0.24,12,5,256,40000,2.2947356700897217,0.4918159091480113,3,0.00287792183067875,0.02,100.0,-0.005982631746498176,0.4870589859437752,0.3855421686746988
adaptive_meta,parallel,meta_self,0.24,12,6,256,40000,2.1623446941375732,0.4875047109369111,4,-0.01620066013340707,0.02,100.0,-0.0056019137525712605,0.4831307730923694,0.3313253012048193
adaptive_meta,parallel,meta_self,0.24,12,7,256,40000,2.439725637435913,0.48680686414914204,9,-0.01555473794545778,0.02,100.0,-0.004150458541483003,0.4848007028112451,0.3855421686746988
adaptive_meta,parallel,meta_self,0.24,12,8,256,40000,2.2636353969573975,0.49491708751036406,3,-0.015090713818642375,0.02,100.0,-0.009117956582427257,0.4875986445783133,0.3614457831325301
adaptive_meta,parallel,meta_self,0.24,12,9,256,40000,1.901585340499878,0.48196716162910486,4,0.017717101801182786,0.02,100.0,-0.006238704819277123,0.4772961847389558,0.07228915662650602
adaptive_meta,parallel,meta_self,0.5,25,0,256,40000,1.8557543754577637,0.483947639506545,1,0.018510554590340393,0.02,100.0,0.0011798235353107237,0.4873395813047712,0.25316455696202533
adaptive_meta,parallel,meta_self,0.5,25,1,256,40000,1.985269546508789,0.4962788623401421,1,0.018510554590340393,0.02,100.0,0.0036074871816437954,0.5009449853943525,0.189873417721519
adaptive_meta,parallel,meta_self,0.5,25,2,256,40000,2.20062518119812,0.483027687746539,1,-0.0736755689806871,0.02,100.0,-0.005365037314760588,0.47958106134371953,0.17721518987341772
adaptive_meta,parallel,meta_self,0.5,25,3,256,40000,2.09304141998291,0.51094696113163,3,-0.07881261284356761,0.02,100.0,-0.002647917749015782,0.5097573028237584,0.08860759493670886
adaptive_meta,parallel,meta_self,0.5,25,4,256,40000,2.2653048038482666,0.4934002914499636,4,-0.05054152915178683,0.02,100.0,-0.006856186260016135,0.49154479065238554,0.4810126582278481
adaptive_meta,parallel,meta_self,0.5,25,5,256,40000,2.415889024734497,0.49743134594608174,3,-0.009652965850267724,0.02,100.0,0.00970216577652554,0.5062025316455697,0.43037974683544306
adaptive_meta,parallel,meta_self,0.5,25,6,256,40000,2.085376739501953,0.4933241627094796,7,-0.06729730063872165,0.02,100.0,0.0009231210149873728,0.4935657254138267,0.4177215189873418
adaptive_meta,parallel,meta_self,0.5,25,7,256,40000,2.3342792987823486,0.5004736061907992,1,-0.04195516339284808,0.02,100.0,-0.0028946709281298636,0.4997278481012658,0.13924050632911392
adaptive_meta,parallel,meta_self,1.0,50,0,256,40000,2.488652467727661,0.49916258385467704,5,-0.02268745687226359,0.02,100.0,0.04136349867153237,0.5500335897435897,0.46153846153846156
adaptive_meta,parallel,meta_self,1.0,50,1,256,40000,2.378830909729004,0.4923273284590839,6,-0.009080809889990965,0.02,100.0,0.09453170604052623,0.5939810256410257,0.46153846153846156
adaptive_meta,parallel,meta_self,1.0,50,2,256,40000,2.42478609085083,0.5025445340569333,4,-0.002783687929127948,0.02,100.0,0.06700593296840489,0.5796605128205129,0.5128205128205128
adaptive_meta,parallel,meta_self,1.0,50,3,256,40000,2.218402147293091,0.5049973618753298,5,-0.049205910303247405,0.02,100.0,0.06950769774960786,0.5831230769230769,0.5128205128205128
adaptive_meta,parallel,meta_self,1.0,50,4,256,40000,2.127897024154663,0.49711879098515116,4,-0.018068159429016517,0.02,100.0,0.010718897051762228,0.5179797435897436,0.4358974358974359
adaptive_meta,parallel,meta_self,1.0,50,5,256,40000,1.9846911430358887,0.48798510087686237,5,-0.018944293933897044,0.02,100.0,0.013249775280898896,0.5045348717948718,0.15384615384615385
adaptive_meta,parallel,meta_self,0.5,25,8,256,40000,2.3510916233062744,0.49799741212532345,1,0.00824244503977653,0.02,100.0,0.003472388177027541,0.5035761927945472,0.4050632911392405
adaptive_meta,parallel,meta_self,0.5,25,9,256,40000,3.032623529434204,0.49896547825431525,2,0.01864268257614307,0.02,100.0,0.004248259097393608,0.502274829600779,0.46835443037974683
adaptive_meta,parallel,meta_self,1.0,50,6,256,40000,2.0638926029205322,0.48887929951508763,4,-0.014830511629931625,0.02,100.0,0.054789530074586264,0.5536015384615384,0.48717948717948717
adaptive_meta,parallel,meta_self,1.0,50,7,256,40000,2.200207471847534,0.48952124318484463,2,-0.07117834812253612,0.02,100.0,0.07536301434104804,0.5676058974358974,0.46153846153846156
adaptive_meta,parallel,meta_self,1.0,50,8,256,40000,2.243360757827759,0.48012662998417127,5,-0.0076223659037997354,0.02,100.0,0.0894515442235667,0.5772512820512821,0.41025641025641024
adaptive_meta,parallel,meta_self,1.0,50,9,256,40000,1.9848413467407227,0.4881803221024597,5,-0.022276082062090502,0.02,100.0,0.029713411440827172,0.5277930769230769,0.46153846153846156
adaptive_meta,parallel,meta_self,2.0,100,0,256,40000,2.2645761966705322,0.5848880681389915,19,0.5542988249087674,0.02,100.0,0.31050903715771944,0.8978057894736842,1.0
adaptive_meta,parallel,meta_self,2.0,100,1,256,40000,2.0996785163879395,0.5890993944875755,19,0.5542988249087674,0.02,100.0,0.3139050383558841,0.9059868421052633,1.0
adaptive_meta,parallel,meta_self,2.0,100,2,256,40000,2.100058078765869,0.5836524207934474,19,0.5542988249087674,0.02,100.0,0.30705619911452703,0.8946384210526316,1.0
adaptive_meta,parallel,meta_self,2.0,100,3,256,40000,2.161783456802368,0.5884045626994296,19,0.5542988249087674,0.02,100.0,0.30965583900756893,0.9003499999999999,1.0
adaptive_meta,parallel,meta_self,2.0,100,4,256,40000,2.4919261932373047,0.5844188588226427,19,0.5542988249087674,0.02,100.0,0.30972429615126107,0.8961834210526317,1.0
adaptive_meta,parallel,meta_self,2.0,100,5,256,40000,2.050191879272461,0.5893309213336348,19,0.5542988249087674,0.02,100.0,0.31059539744001874,0.9025368421052633,1.0
adaptive_meta,parallel,meta_self,2.0,100,6,256,40000,2.265727996826172,0.5861804979774378,19,0.5542988249087674,0.02,100.0,0.30905251351588303,0.8978063157894738,1.0
adaptive_meta,parallel,meta_self,2.0,100,7,256,40000,2.3336331844329834,0.5871156503605437,19,0.5542988249087674,0.02,100.0,0.31339556408720304,0.9029492105263157,1.0
adaptive_meta,parallel,meta_adapt,0.24,12,0,256,40000,2.2588813304901123,0.49163538604557677,1,-0.22999013265077545,0.16666667512946626,11.999999390678461,-0.0033256011852287313,0.48975778112449797,0.39759036144578314
adaptive_meta,parallel,meta_adapt,0.24,12,1,256,40000,2.3364486694335938,0.4950477374940328,2,-0.21643215179770142,0.2,9.972267850126986,-0.006462716720540694,0.48934839357429716,0.18072289156626506
adaptive_meta,parallel,meta_self,2.0,100,8,256,40000,2.622735023498535,0.5892285369714328,19,0.5542988249087674,0.02,100.0,0.31530455368362603,0.9066444736842106,1.0
adaptive_meta,parallel,meta_self,2.0,100,9,256,40000,2.2869913578033447,0.5870788422401446,19,0.5542988249087674,0.02,100.0,0.30520341381980776,0.89451,1.0
adaptive_meta,parallel,meta_adapt,0.24,12,2,256,40000,1.78692626953125,0.49096819175397605,1,0.018362488945097857,0.16666676100637334,11.999993207544964,-0.0059004126261142055,0.48644904618473894,0.41566265060240964
adaptive_meta,parallel,meta_adapt,0.24,12,3,256,40000,2.4147751331329346,0.5069201778849778,1,-0.221499368766438,0.1927419305234951,10.376569304706646,-0.007609667327847975,0.5014937248995984,0.12048192771084337
adaptive_meta,parallel,meta_adapt,0.24,12,4,256,40000,2.195869207382202,0.49547875681515546,1,-0.12233783221826901,0.16666666666666657,12.000000000000007,-0.0032612492653540863,0.4943451305220884,0.42168674698795183
adaptive_meta,parallel,meta_adapt,0.24,12,5,256,40000,2.2569210529327393,0.48568540991432374,1,-0.13687899702265455,0.16666401745262763,12.00019074644278,-0.0073721899794299064,0.47954492971887547,0.35542168674698793
adaptive_meta,parallel,meta_adapt,0.24,12,6,256,40000,2.074355363845825,0.486103992362001,1,-0.027529262312084565,0.15546425510217718,12.864693550845638,-0.006551587447350387,0.48062776104417665,0.2891566265060241
adaptive_meta,parallel,meta_adapt,0.24,12,7,256,40000,2.651374340057373,0.47763498404562693,2,-0.14952248737020252,0.2,9.514495266235683,-0.011698400308551276,0.4681086847389558,0.2469879518072289
adaptive_meta,parallel,meta_adapt,0.24,12,8,256,40000,2.217221975326538,0.49700623099922114,2,-0.258671116762144,0.16159085237366994,12.37693824013695,-0.011264668429816816,0.48791189759036147,0.3674698795180723
adaptive_meta,parallel,meta_adapt,0.24,12,9,256,40000,2.342272996902466,0.5008320142709982,1,-0.12854481705616666,0.1666666666667299,11.999999999995445,-0.006108684738955827,0.49650928714859444,0.3433734939759036
adaptive_meta,parallel,meta_adapt,0.5,25,0,256,40000,2.1271309852600098,0.483947639506545,1,-0.06405985574026456,0.18323369151155025,10.915023233453377,0.0011798235353107237,0.4873395813047712,0.25316455696202533
adaptive_meta,parallel,meta_adapt,0.5,25,1,256,40000,2.034682273864746,0.4962788623401421,1,-0.06380510437326871,0.2,9.972328751098322,0.0036074871816437954,0.5009449853943525,0.189873417721519
adaptive_meta,parallel,meta_adapt,0.5,25,2,256,40000,2.0167784690856934,0.483027687746539,1,-0.20670218138682572,0.2,7.952532715738261,-0.005365037314760588,0.47958106134371953,0.17721518987341772
adaptive_meta,parallel,meta_adapt,0.5,25,3,256,40000,2.3653388023376465,0.5084421245697345,1,0.010792628604617757,0.19274172830845576,10.376580191287296,-0.0018920754900089575,0.5080321324245374,0.12658227848101267
adaptive_meta,parallel,meta_adapt,0.5,25,6,256,40000,2.1781809329986572,0.4958869123891359,3,-0.21849173456812832,0.07807627934431462,25.615974746696693,0.003308379048093529,0.498418451801363,0.4430379746835443
adaptive_meta,parallel,meta_adapt,0.5,25,7,256,40000,2.1387553215026855,0.5004736061907992,1,-0.054746726099442325,0.2,9.507988678294101,-0.0028946709281298636,0.4997278481012658,0.13924050632911392
adaptive_meta,parallel,meta_adapt,0.5,25,4,256,40000,2.8016669750213623,0.49674191603226053,3,-0.15725901170129208,0.07999999709871955,25.000000906650172,-0.008578435529733757,0.49318962999026283,0.4810126582278481
adaptive_meta,parallel,meta_adapt,0.5,25,5,256,40000,2.05149507522583,0.49743134594608174,3,-0.16919191221371466,0.08054108298515521,24.8320475200045,0.00970216577652554,0.5062025316455697,0.43037974683544306
adaptive_meta,parallel,meta_adapt,0.5,25,8,256,40000,2.822051525115967,0.49799741212532345,1,-0.05676805591267704,0.17940645226624274,11.147871075628652,0.003472388177027541,0.5035761927945472,0.4050632911392405
adaptive_meta,parallel,meta_adapt,0.5,25,9,256,40000,2.344646692276001,0.5000458531192683,1,-0.016702705070566745,0.08000004787626534,24.999985038676034,0.0030126213174520577,0.5021277994157741,0.46835443037974683
adaptive_meta,parallel,meta_adapt,1.0,50,0,256,40000,2.235687732696533,0.49448933443883314,3,-0.13219152795998534,0.04135544212546181,48.36122883011413,0.03888554995358362,0.5427864102564103,0.46153846153846156
adaptive_meta,parallel,meta_adapt,1.0,50,1,256,40000,2.30551815032959,0.5065523479309565,3,-0.005253543181041924,0.04067042812013865,49.17577936706465,0.08905721886103905,0.5895253846153846,0.5128205128205128
adaptive_meta,parallel,meta_adapt,1.0,50,2,256,40000,2.4167139530181885,0.5025445340569333,4,-0.20293201636246916,0.041390106765851295,48.32072580325138,0.06700593296840489,0.5796605128205129,0.5128205128205128
adaptive_meta,parallel,meta_adapt,1.0,50,3,256,40000,1.8531100749969482,0.5069612572548429,3,-0.1263328530402895,0.06470802319941342,30.908068290643286,0.04495385159576172,0.5607325641025641,0.48717948717948717
adaptive_meta,parallel,meta_adapt,1.0,50,4,256,40000,2.273374557495117,0.4871371322328584,2,-0.02776278416105582,0.04060078840592557,49.26012716807504,0.06584658935945449,0.5465451282051281,0.46153846153846156
adaptive_meta,parallel,meta_adapt,1.0,50,5,256,40000,2.190391778945923,0.491586392301701,3,-0.10434274913104086,0.041436116237781276,48.26707185883431,0.02455054451166808,0.5261756410256409,0.46153846153846156
adaptive_meta,parallel,meta_adapt,1.0,50,6,256,40000,1.9803504943847656,0.49176641290419837,2,-0.01089142446608185,0.05930554264382931,33.72366073794113,0.0669454275104837,0.563065128205128,0.48717948717948717
adaptive_meta,parallel,meta_adapt,1.0,50,7,256,40000,2.0421104431152344,0.5018829928896259,4,-0.11589614203278052,0.049913246324295474,40.06952356906692,0.07326198870002237,0.5816666666666666,0.5128205128205128
adaptive_meta,parallel,meta_adapt,1.0,50,8,256,40000,2.0171897411346436,0.5012227079721615,4,-0.01614216933311223,0.04740356932292727,42.19091575943159,0.017754749351771813,0.5281953846153846,0.5128205128205128
adaptive_meta,parallel,meta_adapt,1.0,50,9,256,40000,2.3326523303985596,0.4909083942614507,3,-0.10409575305753135,0.19282317865922413,10.37219702479127,0.02586879605621177,0.5179707692307692,0.15384615384615385
adaptive_meta,parallel,meta_adapt,2.0,100,2,256,40000,2.085063934326172,0.7225936534257933,19,0.8228375741006495,0.042745007067102804,46.78909040441427,0.17142935700926384,0.8953273684210525,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,3,256,40000,1.8622078895568848,0.7248081706489786,19,0.8228375741006495,0.042745007067102804,46.78909040441427,0.17631610216546365,0.9010892105263156,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,0,256,40000,2.411531925201416,0.7205379261827592,19,0.8228391526352496,0.04274510193761923,46.788986558477106,0.17809903715771938,0.8986063157894736,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,1,256,40000,1.8964195251464844,0.727864752141906,19,0.8228383633606182,0.04274505450230838,46.78903848144569,0.17871766993483154,0.9072468421052632,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,4,256,40000,2.2103748321533203,0.7217018416622698,19,0.8228359958126942,0.04274491219700749,46.78919425035144,0.17520324351968208,0.896978157894737,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,5,256,40000,1.4937500953674316,0.7268651541418557,19,0.8228375741006495,0.042745007067102804,46.78909040441427,0.17664223954528185,0.9033205263157895,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,6,256,40000,2.105314254760742,0.7237147307856586,19,0.8228391526352496,0.04274510193761923,46.788986558477106,0.1751340924632514,0.8986247368421052,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,7,256,40000,1.4556989669799805,0.7287703826537022,19,0.8228375741006495,0.042745007067102804,46.78909040441427,0.1747681956661504,0.9037428947368421,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,8,256,40000,2.0888421535491943,0.7275165196854351,19,0.8228375741006495,0.042745007067102804,46.78909040441427,0.18002679052573126,0.9076352631578947,1.0
adaptive_meta,parallel,meta_adapt,2.0,100,9,256,40000,1.0837652683258057,0.7203418255822718,19,0.8228367849493821,0.04274495963200251,46.78914232738285,0.1740286769777024,0.8952826315789473,1.0
