task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,0,256,42000,4.2096922397613525,0.6710966244826678,0.725,0.625
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,1,256,42000,3.9374639987945557,0.6695935503935313,0.73,0.685
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,2,256,42000,4.117061138153076,0.6857817994784813,0.79,0.65
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,3,256,42000,4.0651726722717285,0.6715437429726562,0.79,0.74
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,6,256,42000,3.8760383129119873,0.689003014281955,0.79,0.785
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,7,256,42000,4.172371864318848,0.6771292552809741,0.75,0.665
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,4,256,42000,4.099912643432617,0.7074237458434008,0.79,0.73
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,5,256,42000,4.38604474067688,0.6781682256405349,0.76,0.685
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,0,256,42000,4.045027017593384,0.5071322456400565,0.5,0.5
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,1,256,42000,4.649090766906738,0.4822835578096219,0.42,0.435
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,8,256,42000,4.175945997238159,0.687569675366618,0.79,0.655
dimension_stress,3D,shell,random_graph_k25,21,rls_raw,9,256,42000,4.73491907119751,0.6648611277242171,0.79,0.63
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,2,256,42000,4.128597974777222,0.5020899021554508,0.4875,0.505
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,3,256,42000,4.591293811798096,0.49730472955192456,0.495,0.525
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,4,256,42000,4.092337608337402,0.5001306188847157,0.535,0.545
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,5,256,42000,4.6972362995147705,0.4945476184780268,0.495,0.525
dimension_stress,3D,shell,parallel,21,rls_raw,0,256,42000,1.8315277099609375,0.4946782373627426,0.485,0.475
dimension_stress,3D,shell,parallel,21,rls_raw,1,256,42000,2.199712038040161,0.5104444869739958,0.58,0.525
dimension_stress,3D,shell,parallel,21,rls_raw,2,256,42000,1.8211772441864014,0.5183585320925337,0.4475,0.58
dimension_stress,3D,shell,parallel,21,rls_raw,3,256,42000,1.923492431640625,0.5246879261261693,0.525,0.58
dimension_stress,3D,shell,parallel,21,rls_raw,4,256,42000,1.975935935974121,0.5013146814669506,0.525,0.475
dimension_stress,3D,shell,parallel,21,rls_raw,5,256,42000,1.8822877407073975,0.47427310351427,0.475,0.49
dimension_stress,3D,shell,parallel,21,rls_raw,6,256,42000,2.1318070888519287,0.5058612234157077,0.48,0.525
dimension_stress,3D,shell,parallel,21,rls_raw,7,256,42000,1.797328233718872,0.5156240281332982,0.525,0.475
dimension_stress,3D,shell,parallel,21,rls_raw,8,256,42000,2.073439121246338,0.5341025334322146,0.56,0.475
dimension_stress,3D,shell,parallel,21,rls_raw,9,256,42000,1.8890933990478516,0.5077492165259204,0.495,0.525
dimension_stress,3D,shell,parallel,21,delta_raw,0,256,42000,1.9240388870239258,0.4986721609530872,0.525,0.525
dimension_stress,3D,shell,parallel,21,delta_raw,1,256,42000,1.895456075668335,0.4954258271333221,0.465,0.515
dimension_stress,3D,shell,parallel,21,delta_raw,4,256,42000,1.9296157360076904,0.5089373459965073,0.565,0.475
dimension_stress,3D,shell,parallel,21,delta_raw,5,256,42000,1.9595146179199219,0.475271285375948,0.475,0.475
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,6,256,42000,4.831079006195068,0.5054231956173297,0.435,0.525
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,7,256,42000,4.937564849853516,0.5075859429200258,0.525,0.475
dimension_stress,3D,shell,parallel,21,delta_raw,2,256,42000,2.0234785079956055,0.5022164541518145,0.475,0.525
dimension_stress,3D,shell,parallel,21,delta_raw,3,256,42000,1.9107732772827148,0.4911957847898376,0.57,0.5
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,8,256,42000,4.919466257095337,0.505920552139901,0.625,0.475
dimension_stress,3D,shell,random_graph_k25,21,delta_raw,9,256,42000,5.014351844787598,0.5048379225377384,0.53,0.54
dimension_stress,3D,shell,parallel,21,delta_raw,6,256,42000,1.9718043804168701,0.49092952321714795,0.525,0.525
dimension_stress,3D,shell,parallel,21,delta_raw,7,256,42000,1.8441359996795654,0.5139124662089424,0.58,0.525
dimension_stress,3D,shell,parallel,21,delta_raw,8,256,42000,2.0386064052581787,0.5110564340566015,0.58,0.455
dimension_stress,3D,shell,parallel,21,delta_raw,9,256,42000,1.7783534526824951,0.4872822420516255,0.475,0.525
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,0,256,48000,5.281527996063232,0.8979887450053347,0.885,0.935
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,1,256,48000,5.154200792312622,0.8605686073513108,0.88,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,2,256,48000,5.470707893371582,0.8920336394636097,0.88,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,3,256,48000,5.356348276138306,0.8906131670885545,0.95,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,8,256,48000,5.41349720954895,0.9071613564569779,1.0,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,9,256,48000,4.918560743331909,0.8822694085897784,0.89,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,4,256,48000,5.407723665237427,0.8965009100228029,1.0,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,5,256,48000,4.991047382354736,0.892833622727558,0.88,0.885
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,6,256,48000,5.483220100402832,0.8811966276856134,0.895,0.88
dimension_stress,4D,plane,random_graph_k25,24,rls_raw,7,256,48000,4.996272802352905,0.8978431413568755,0.98,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,0,256,48000,5.638345956802368,0.8380862325055961,0.865,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,1,256,48000,5.071779727935791,0.8554272923160603,0.88,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,2,256,48000,5.4222331047058105,0.8405945482312086,0.86,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,3,256,48000,4.96706223487854,0.8559176586263886,0.92,0.99
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,4,256,48000,5.573513507843018,0.8325269345829585,0.84,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,5,256,48000,4.994767904281616,0.8517897115123115,0.825,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,6,256,48000,4.866338014602661,0.8507299010480953,0.88,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,7,256,48000,4.871045112609863,0.8243179012991361,0.88,0.775
